song	link	album	lyrics
Muscle Museum	https://www.allthelyrics.com/lyrics/muse/muscle_museum-lyrics-24658.html	Showbiz	"She had something to confess to,
But you don't have the time so look the other way
You will wait until it's over:
To reveal what you'd never shown her
Too little much too late
Too long tryin' to resist it
You've just gone and missed it
It's escaped your world
Can you see that I have needed
Begging for so much more than you could ever give
I don't want you to adore me
Don't want you to ignore me
When it pleases you yeah
And I'll do it on my own
I have played in every toilet but
You still want to spoil it
To prove I've made a big mistake
Too long tryin' to resist it
You've just gone and missed it
It's escaped your world
Can you see that I have needed
Begging for so much more
Than you could ever give
I don't want you to adore me
Don't want you to ignore me
When it pleases you yeah
I'll do it on my own
I'll do it on my own
And I'll do it all by myself
You will never make it"
Natural Disaster	https://www.allthelyrics.com/lyrics/muse/natural_disaster-lyrics-24690.html	Origin Of Symmetry	"She had something to confess to
But you don't have the time so
Look the other way
You will wait until it's over
To reveal what you'd never shown her
Too little much too late
Too long trying to resist it
You've just gone and missed it
It's escaped your world
Can you see that I am needing
Begging for so much more
Than you could ever give
And I don't want you to adore me
Don't want you to ignore me
When it pleases you
And I'll do it on my own
I have played in every toilet
But you still want to spoil it
To prove I've made a big mistake
Too long trying to resist it
You've just gone and missed it
It's escaped your world
Can you see that I am needing
Begging for so much more
Than you could ever give
And I don't want you to adore me
Don't want you to ignore me
When it pleases you
And I'll do it on my own
I'll do it on my own"
Nature	https://www.allthelyrics.com/lyrics/muse/nature-lyrics-36178.html	Hullabaloo Soundtrack	"Conforming on a monday
Too often and too cold
But you aren't even listening
Because you are just
Too old to feel an earthquake
Or too cool to even care
But you aren't even listening
So why should I?
You are
A natural disaster
And I've wanted you too much
And now I'm gonna lose
I've wanted you too much
And now I've gotta choose
You're the cause of all this
And I'm sick of trying to please you
And you're gonna feel my emotions coming
Because you're the world
Like a broken dam you're empty
And all that's left are the sticks and stones
That were built by other people
And it really shows
But you aren't even listening
Because you are just
Too old to feel an earthquake
Or too cool to even care
But you aren't even listening
So why should I?
You are
A natural disaster
And I've wanted you too much
And now I'm gonna lose
I've wanted you too much
And now I've gotta choose
You're the cause of all this
And I'm sick of trying to please you
And you're gonna feel my emotions coming
Because you're the world"
New Born	https://www.allthelyrics.com/lyrics/muse/new_born-lyrics-24669.html	Origin Of Symmetry	"link it to the world
link it to yourself
stretch it like a birth squeeze
the love for what you hide
for bitterness inside
is growing like the new born
when you've seen, seen too much
too young, young
soulless is everywhere
hopeless time to roam
the distance to your home
fades away to nowhere
how much are you worth?
you can't come down to earth
you're swelling up
you're unstoppable
cos you've seen
seen too much
and too young
young
soulless is everywhere
destroy the spineless
show me it's real
wasting our last chance
to come away
just break a silence
cause i'm drifting away
away from you
yeah link it to the world
link it to yourself
stretch it like it's a birth squeeze
and the love for what you hide
and the bitterness inside
is growing like the new born
when you've seen, seen too much
too young, young
soulless is everywhere
destroy the spineless
show me it's real
wasting our last chance
to come away
just break a silence
cause i'm drifting away
away from you
oooohhhhaaaaaahhhhh"
Overdue	https://www.allthelyrics.com/lyrics/muse/overdue-lyrics-24667.html	Showbiz	"Overdue
You needed it when I was away, and no matter what I say,
You'll never forget when I wasn't there, so why should I care,
I'm young but I know that I'm aroused.
You know that I care, you should have been there,
You know that I care, you should have been there.
It doesn't matter where I have gone, I just can't afford to,
Pay for all the mistakes that you have made, it's about time I was paid.
I'm young but I know that I'm aroused.
You know that I care, you should have been there,
You know that I care, you should have been there,
You know that I care, you should have been there,
You know that I care, you should have been there,
You know that I care, you should have been there,
You know that I care, you should have been there."
Pink Ego Box	https://www.allthelyrics.com/lyrics/muse/pink_ego_box-lyrics-648845.html	Showbiz	"its gonna be okay
can't afford another day
at fifteen bytes per second
I've never seen your face
I've never heard your voice
but I think I like it
When you instant message me with a promise
I can feel it
I can tell you're gonna be
just like me
my eyes are gonna strain
my heart is feeling pain
at fifteen beats per second
I've never seen your eyes
I've never heard your lies
but i think I like it
when you instant message me with a promise
and I can feel it
I can tell you're gonna be
just like me
you turn
you turn
you turn on me"
Please Please Please Let Me Get What I Want	https://www.allthelyrics.com/lyrics/muse/please_please_please_let_me_get_what_i_want-lyrics-464999.html	Showbiz	"Good times for a change
See, the luck I've had
Can make a good man
Turn bad
So please please please
Let me, let me, let me
Let me get what I want
This time
Haven't had a dream in a long time
See, the life I've had
Can make a good man bad
So for once in my life
Let me get what I want
Lord knows, it would be the first time
Lord knows, it would be the first time"
Please Please Please Let Me Go	https://www.allthelyrics.com/lyrics/muse/please_please_please_let_me_go-lyrics-512072.html	-	"Good times, for a change.
See the luck I've had, could make a good man turn bad
So please, please, please let me, let me, let me...
Let me get what I want this time.
Haven't had a dream in a long time.
See the life I've had, could make a good man bad.
So for once in my life, let me get what I want...
Lord knows, it would be the first time.
Lord knows, it would be the first time."
Plug In Baby	https://www.allthelyrics.com/lyrics/muse/plug_in_baby-lyrics-24673.html	Origin Of Symmetry	"i've exposed your lies, baby
the underneath's no big surprise
now it's time for changing
and cleansing everything
to forget your love
and my plug in baby
crucifies my enemies
when I'm tired of giving
woah
and my plug in baby
in unbroken virgin realities
is tired of living
ooh
don't confuse
baby you're gonna lose
your own game
change me
replace the envying
to forget your love
and my plug in baby
crucifies my enemies
when I'm tired of giving
woah
my plug in baby
in unbroken virgin realities
is tired of living
ooh
and i've seen your loving
and mine is gone
and i've been in trouble
ooh yeah"
Recess	https://www.allthelyrics.com/lyrics/muse/recess-lyrics-24691.html	Origin Of Symmetry	"resuscitate
in my sleep
awake to see
you're never here
and the losing yields
another year
of facing hopes and fears
and I wish
I could believe there was more
hopes suffocating
you've kissed my life
the trains and planes
are to blame
for tempting us
to refrain
to cut the chord
and dis every word
all the truth's absurd
and I wish
I could believe there was more
hopes suffocating
you've kissed my life"
Rule By Secrecy	https://www.allthelyrics.com/lyrics/muse/rule_by_secrecy-lyrics-199856.html	Absolution	"repress and restrain
still the pressure and the pain
wash the blood off your hands
this time she won't understand
change in the air
and they'll hide everywhere
and no one knows who's in control
you're working so hard
and you're never in charge
your death creates success
and you'll build and suppress
change in the air
and they'll hide everywhere
and no one knows who's in control
change in the air
and they'll hide everywhere
and no one knows who's in control"
Screenager	https://www.allthelyrics.com/lyrics/muse/screenager-lyrics-24677.html	Origin Of Symmetry	"who's so phoney and always surrounded?
stop you're screaming, no one can hear
all the scars on your skin, post no bills
who you were
was so beautiful
remember who... who you where
hide from the mirror, the cracks and the memories
hide from your family, they won't know you now
for all the holes in our soul host no thrills
who you were
was so beautiful
memories who... who you where"
Shine	https://www.allthelyrics.com/lyrics/muse/shine-lyrics-36179.html	Hullabaloo Soundtrack	"Who cares for the life we earned?
Someone sold all the truth you yearned.
Remember when we used to shine
And had no fear or sense of time
When it creeps up on you.
You can't cry now there's nothing to feel.
No one's noticed our loneliness.
Remember when you should have teased
And made us scream eternal time.
I believed that you'd always be here
'Cause once you promised a life with no fear.
Please don't break my ideals
And say whats fake was always real.
I was ...
Take me back again."
Showbiz	https://www.allthelyrics.com/lyrics/muse/showbiz-lyrics-24662.html	Showbiz	"Controlling my feelings far too long
Controlling my feelings far too long
Controlling my feelings far too long
Controlling my feelings far too long
Forcing our darkest souls to unfold
Forcing our darkest souls to unfold
And pushing us into self destruction
And pushing us into self destruction
They make me, make me dream your dreams
They make me, make me scream your screams
Trying to please you far too long
Trying to please you far too long
Visions of greed you wallow
Visions of greed you wallow
Visions of greed you wallow
Visions of greed you wallow
They make me, make me dream your dreams
They make me, make me scream your screams
Controlling my feelings far too long
Controlling my feelings far too long
Forcing our darkest souls to unfold
Forcing our darkest souls to unfold
And pushing us into self destruction
And pushing us into self destruction
They make me, make me dream your dreams
They make me, make me scream your screams"
Shrinking Universe	https://www.allthelyrics.com/lyrics/muse/shrinking_universe-lyrics-36174.html	Hullabaloo Soundtrack	"Cast your eye
tears on to me
And I'll show you what you really need
Give too much attention
And I'll reflect your imperfections
Can't you see it's over
Because you're the god of a shrinking universe
Purposeless survival
Now there's nothing left to die for
So don't struggle to recognize
Now the cruelly heart-felt suicide
Can't you see it's over
Because you're the god of a shrinking universe
Can't you see it's over
Because you're the god of a shrinking universe"
Sing For Absolution	https://www.allthelyrics.com/lyrics/muse/sing_for_absolution-lyrics-199847.html	Absolution	"lips are turning blue
a kiss that can't renew
I only dream of you
my beautiful
tiptoe to your moon/room ?
a starlight in the gloom
I only dream of you
and you never knew
sing for absolution
I will be singing
falling from your grace
there's nowhere left to hide
in no one to confide
the truth runs deep inside
and will never die
lips are turning blue
a kiss that can't renew
I only dream of you
my beautiful
sing for absolution
I will be singing
falling from your grace
sing for absolution
I will be singing
falling from your grace
I won't remain unrectified
and our souls won't be absolved"
Sober	https://www.allthelyrics.com/lyrics/muse/sober-lyrics-24665.html	Showbiz	"Royal Canadian blended
The spicy aroma had mended me
Matured for years and imported
Into my glass you poured it
And you're the only reason
That I remain unfrozen
Suppose it stands to reason
That you would turn on me
You're so solid
You're so solid
It burns inside of me
Cos you're so solid
It burns inside of me
And wild turkey's been chosen
Its caramel nose couldn't smell me
Arbouler/Jameson I love you
The single malt's come burning
And you're the only reason
That I remain unfrozen
Suppose it stands to reason
That you would turn on me
You're so solid
You're so solid
It burns inside of me
Cos you're so solid
It burns inside of me
Royal canadian blended
Its spicy aroma had mended me
And you're the only reason
I reamain unfrozen
Suppose it stands to reason
That you would turn on me
You're so solid
You're so solid
It burns inside of me
It burns inside of me"
Space Dementia	https://www.allthelyrics.com/lyrics/muse/space_dementia-lyrics-24671.html	Origin Of Symmetry	"mmmmm,
H 8 - is the one for me
It gives me all I need
And helps me coexist
With the chill
You make me sick
Because I adore you so
I love all the dirty tricks
And twisted games you play
On me
oooh
Space dementia in your eyes and
Peace will arise
And tear us apart
And make us meaningless again
Mmmm, yeah
You'll make us wanna die
I'd cut your name in my heart
We'll destroy this world for you
And now you want me to
Feel your pain
ooooohhh
Space dementia in your eyes and
venus will arise
And tear us apart
And make us meaningless again
Ooooh..."
Spiral Static	https://www.allthelyrics.com/lyrics/muse/spiral_static-lyrics-24692.html	Origin Of Symmetry	"Who's ever known
How much to moan and groan
And quiver inside?
He needs to give you
Everything you need.
Is it enough?
You're running out of time
As it grows in your eye.
Feel broken inside, you feel.
Sigh, static moans
A storm growing strong
And it's coming my way.
Still she gives you
Everything you need.
Is it enough?
You're running out of time
As it grows in your eye.
You'll feel broken inside,
You'll feel
And I'll feel broken inside you.
Feel..."
Stockholm Syndrome	https://www.allthelyrics.com/lyrics/muse/stockholm_syndrome-lyrics-199848.html	Absolution	"I won't stand in your way
Let your hatred grow
And she'll scream and she'll shout and she'll pray
And she had a name. Yea she had a name
And I won't hold you back
Let your anger rise
And we'll fly and we'll fall and we'll burn
Noone will recall. Noone will recall
This is the last time I'll abandon you
And this is the last time I'll forget you
I wish I could
Look to the stars
Let hope burn in your eyes
And we'll love and we'll hope and we'll die
All to no avail. All to no avail.
This is the last time I'll abandon you
And this is the last time I'll forget you
I wish I could
This is the last time I'll abandon you
And this is the last time I'll forget you
I wish I could
I wish I could"
Sunburn	https://www.allthelyrics.com/lyrics/muse/sunburn-lyrics-24657.html	Showbiz	"Come waste your millions here
Secretly she sneers
Another corporate show
A guilty conscience grows
And I'll feel
A guilty conscience grow
And I'll feel
A guilty conscience grow
She burns like the sun and I can't look away
She'll burn our horizons
Make no mistake
Come let the truth be shared
No one ever dared
To break these endless lies
Secretly she cries
She burns like the sun and I can't look away
She'll burn our horizons
Make no mistake
I'll hide from the world
Behind a broken frame
And I'll run forever
I can't face the shame
I'll hide form the world
Behind a broken frame
And I'll run forever
I can't face the shame"
The Groove	https://www.allthelyrics.com/lyrics/muse/the_groove-lyrics-214321.html	-	"So Here it is again
The way that thing is put
To break the Public's fall
Someone tell me who takes the Prize
And who takes the Fall
-Chorus-
So Confused!
When your Lost in The Groove!
So Confused!
When your Lost in The Groove
And Down Time Comes Again
And her Masks are Shifting
Like a Chameleon
Someone tell me when She Breaks the Fall
And tell me when she breaks my Heart
-Chorus-
Woooo!
-Chorus-"
The Smallprint	https://www.allthelyrics.com/lyrics/muse/the_smallprint-lyrics-199855.html	Absolution	"take,
take all you need
and I'll compensate your greed
with broken hearts
sell,
and I'll sell your memories
for fifteen pounds per year
but just the..
save,
It will make you insane
and it's bending the truth
you're to blame
for all the life that you're losing
you watch this space
but I'm going all the way
and be my slave to the grave
I'm a priest god never paid
hope,
and I hope you've seen the light
cus no-one really cares
they're just pretending
sell,
and I'll sell your memories
for fifteen pounds per year
but you can keep the pennies
save,
It will make you insane
and I'm bending the truth
you're to blame
for all the life that you're losing
you watch this space
but I'm going all the way
and be my slave to the grave
I'm a priest god never paid
save,
it will make you insane
and I'm bending the truth
you're to blame
for all the life that you're losing
you watch this space
and I'm going all the way
and be my slave to the grave
I'm a priest god never paid"
Thoughts Of A Dying Atheist	https://www.allthelyrics.com/lyrics/muse/thoughts_of_a_dying_atheist-lyrics-199854.html	Absolution	"In your whispers
Trapped beneath my pillow
You won't let me see
Your memories
And I know you're in this room
I'm sure I heard you sigh
Frozen in between
Where our worlds collide
Scares the hell out of me
And the end is all I can see
And it scares the hell out of me
And the end is all I can see
Yeah yeah yeah...
And I know the moment's near
And there's nothing you can do
Look for your faith inside
Are you afraid to die?
It scares the hell out of me
And the end is all I can see
And it scares the hell out of me
And the end is all I can see
Yeah yeah yeah...
It scares the hell out of me
And the end is all I can see
And it scares the hell out of me
And the end is all I can see
Yeah yeah yeah..."
Time Is Running Out	https://www.allthelyrics.com/lyrics/muse/time_is_running_out-lyrics-199846.html	Absolution	"I think I'm drowning
asphyxiating
I wanna break the spell
that you've created
you're something beautiful
a contradiction
I wanna play the game
I want the friction
you will be
the death of me
yeah, you will be
the death of me
bury it
I won't let you bury it
I won't let you smother it
I won't let you murder it
our time is running out
and our time is running out
you can't push it underground
we can't stop it screaming out
I wanted freedom
but I'm restricted
I tried to give you up
but I'm addicted
now that you know I'm trapped
sense of elation
you'll never dream of breaking this fixation
you will squeeze the life out of me
bury it
I won't let you bury it
I won't let you smother it
I won't let you murder it
our time is running out
and our time is running out
you can't push it underground
we can't stop it screaming out
how did it come to this
you will suck the life out of me
bury it
I won't let you bury it
I won't let you smother it
I won't let you murder it
our time is running out
and our time is running out
you can't push it underground
we can't stop it screaming out
how did it come to this"
Tsp	https://www.allthelyrics.com/lyrics/muse/tsp-lyrics-464998.html	Absolution	"Take, take all you need
And I'll compensate your greed
With broken hearts
Sell, and I'll sell your memories
For fifteen pounds per year
But just the good days
Sane, it'll make you insane
And he's bending the truth
You're to blame
For all the life that you're losing
You watch this space
And I'm going all the way
And be my slave to the grave
I'm a priest God never paid
ooooh
Hope, but I hope you've seen the light
Cos no-one really cares
They're just pretending
Sell, and I'll sell your memories
For fifteen pounds per year
But you can keep the bad days
Sane, it'll make you insane
And I'm bending the truth
You're to blame
For all the life that you're losing
You watch this space
And I'm going all the way
And be my slave to the grave
I'm a priest God never paid
ooooh
Sane, it'll make you insane
And I'm bending the truth
You're to blame
For all the life that you're losing
You watch this space
And I'm going all the way
And be my slave to the grave
I'm a priest God never paid
ooooh"
Twin	https://www.allthelyrics.com/lyrics/muse/twin-lyrics-36161.html	Absolution	"your warmth, your warmth
is so deep
your gaze
beams a hole inside me
controlling again
I'm separated twins
controlling again
you've sucked
all breath out of me
you'll squeeze
all life out of me
controlling again
I'm separated twins
controlling again
controlling again
I'm separated twins
you'd rather be
come gentle, slowly
gentle
have fun xxx"
Undisclosed Desires	https://www.allthelyrics.com/lyrics/muse/undisclosed_desires-lyrics-1317114.html	The Resistance	"I know you've suffered
But I don't want you to hide
It's cold and loveless
I won't let you be denied
Soothing
I'll make you feel pure
Trust me
You can be sure
I want to reconcile the violence in your heart
I want to recognise your beauty's not just a mask
I want to exorcise the demons from your past
I want to satisfy the undisclosed desires in your heart
You trick your lovers
That you're wicked and divine
You may be a sinner
But your innocence is mine
Please me
Show me how it's done
Tease me
You are the one
I want to reconcile the violence in your heart
I want to recognise your beauty's not just a mask
I want to exorcise the demons from your past
I want to satisfy the undisclosed desires in your heart
Please me
Show me how it's done
Trust me
You are the one
I want to reconcile the violence in your heart
I want to recognise your beauty's not just a mask
I want to exorcise the demons from your past
I want to satisfy the undisclosed desires in your heart"
Unintended	https://www.allthelyrics.com/lyrics/muse/unintended-lyrics-24663.html	Showbiz	"You could be my unintended
Choice to live my life extended
You could be the one I'll always love
You could be the one who listens
To my deepest inquisitions
You could be the one I'll always love
I'll be there as soon as I can
But I'm busy mending broken
Pieces of the life I had before
First there was the one who challenged
All my dreams and all my balance
She could never be as good as you
You could be my unintended
Choice to live my life extended
You could be the one I'll always love
I'll be there as soon as I can
But I'm busy mending broken
Pieces of the life I had before
I'll be there as soon as I can
But I'm busy mending broken
Pieces of the life I had before
Before you"
United States Of Eurasia / Collateral Damage	https://www.allthelyrics.com/lyrics/muse/united_states_of_eurasia_collateral_damage-lyrics-1317115.html	The Resistance	"You and me are the same
We don't know or care who's to blame
But we know that whoever holds the reigns
Nothing will change
Our cause has gone insane
And these wars they can't be won
And these wars they can't be won
And do you want them to go on and on and on?
Why split these states
When there can be only one
And must we do as we're told?
Must we do as we're told?
You and me fall in line
To be punished for unproven crimes
And we know that there's no one we can trust
Our ancient heroes
They are turning to dust
And these wars they can't be won
Does anyone know or care how they begun?
They just promise to go on and on and on
But soon we will see
There can be only one
United States
United States of
Eurasia! Sia! Sia! Sia!
Eurasia! Sia! Sia! Sia!
Eurasia! Sia! Sia! Sia!"
Unnatural Selection	https://www.allthelyrics.com/lyrics/muse/unnatural_selection-lyrics-1317117.html	The Resistance	"They'll laugh as they watch us fall
The lucky don't care at all
No chance for fate
It's unnatural selection
I want the truth
I'm hungry for some unrest
I want to push this beyond a peaceful protest
I wanna speak in a language that they'll understand
Dedication to a new age
Is this the end of destruction and rampage?
Another chance to erase then repeat it again
Counter balance this commotion
We're not droplets in the ocean
Ocean
They'll laugh as they watch us fall
The lucky don't care at all
No (Hey) chance (Hey) for fate (Hey)
It's unnatural selection
I want the truth
No religion or mind virus
Is there a hope that the facts will ever find us?
Just make sure that you're are looking out for number one
I'm hungry for some unrest
Let's push this beyond a peaceful protest
I wanna speak in a language that you will understand
Counter balance this commotion
We're not droplets in the ocean
Ocean
They'll laugh as they watch us crawl
The lucky don't share at all
No (Hey) hope (Hey) for fate (Hey)
It's a random chance selection
I want the truth
Try to ride out the storm
Whilst they'll make you believe
They are the special ones (We have not been chosen)
Injustice is the norm
You won't be the first
And you know you won't be the last
Counter balance this commotion
We're not droplets in the ocean
Ocean, ocean, ocean
They'll laugh as they watch us fall
And the lucky they don't care at all
No (Hey) chance (Hey) for fate (Hey)
It's unnatural selection
I want the truth, I want the truth
I want the truth, I want the truth"
Uno	https://www.allthelyrics.com/lyrics/muse/uno-lyrics-24664.html	Showbiz	"This means nothing to me
Cos you are nothing to me
And it means nothing to me
That you blew this away
Cos you could have been number one
If you only found the time
And you could have ruled the whole world
If you'd had the chance
You could have been number one
And you could have ruled the whole world
And we could have had so much fun
But you blew it away
You're still nothing to me
And this is nothing to me
And you don't know what you've done
But I'll give you a clue
You could have been number one
If you'd only had the chance
And you could have ruled the whole world
If you'd had the time
You could have been number one
And you could have ruled the whole world
And we could have had so much fun
But you blew it away
You could have been number one
And you could have ruled the whole world
And we could have had so much fun
But you blew it away"
Yes Please	https://www.allthelyrics.com/lyrics/muse/yes_please-lyrics-36176.html	Hullabaloo Soundtrack	"Jump on top of my pleasure pill?...Ha Ha Ha!
YES PLEASE! Ha! Ha!
I cannot sleep,
There's too much noise in my head!
I cannot sleep,
I want it here instead!
I never thought that this could come to this.
I just wanna look at your face in peace now.
You'll never miss.
But I can...
I cannot keep
The shame that's clawed us out!
I will not keep
Your shut-up, shut-up lies!
I never thought that this could come to this.
I just wanna live in bliss, in peace now.
You will never miss.
But I can..."
